653;242;129;193;land;false;plains;1
654;209;196;224;land;true;plains;1
655;230;205;130;land;false;plains;1
656;241;121;247;land;false;plains;1
657;54;220;235;land;false;forest;1
658;153;180;168;land;false;forest;1
659;132;237;205;land;false;plains;1
660;247;213;147;land;false;plains;1
661;239;149;166;land;false;forest;1
662;247;179;92;land;false;plains;1
663;237;225;103;land;true;plains;1
664;200;176;142;land;false;desert;1
665;228;160;175;land;false;desert;1
666;215;167;209;land;false;plains;1
667;218;241;237;land;true;plains;1
668;144;223;161;land;false;forest;1
669;140;185;189;land;false;desert;1
670;157;106;246;land;true;plains;1
671;246;237;42;land;false;plains;1
672;243;95;245;land;false;forest;1
673;215;146;194;land;false;plains;1
674;223;130;215;land;false;plains;1
675;207;159;200;land;false;plains;1
676;177;160;196;land;false;mountain;1
677;141;250;243;land;true;plains;1
678;224;225;226;land;false;forest;1
679;215;150;248;land;false;plains;1
680;239;241;103;land;false;desert;1
681;239;242;223;land;false;forest;1
682;136;197;244;land;false;forest;1
683;240;62;254;land;false;plains;1
684;221;185;251;land;false;plains;1
685;214;236;165;land;true;plains;1
686;253;58;251;land;false;urban;1
687;219;160;217;land;false;plains;1
688;253;145;132;land;true;plains;1
689;238;213;159;land;false;forest;1
690;187;157;191;land;false;plains;1
691;207;117;222;land;false;plains;1
692;176;178;247;land;true;plains;1
693;159;210;229;land;false;forest;1
694;67;210;250;land;false;mountain;1
695;92;250;251;land;false;desert;1
696;207;247;212;land;false;plains;1
697;244;225;165;land;true;plains;1
698;219;209;207;land;true;plains;1
699;176;173;175;land;true;plains;1
700;240;132;162;land;true;plains;1
701;141;227;169;land;false;plains;1
702;248;233;237;land;true;plains;1
703;215;194;107;land;false;forest;1
704;178;217;120;land;false;plains;1
705;238;64;214;land;true;plains;1
706;206;184;229;land;false;forest;1
707;141;214;207;land;false;urban;1
708;157;207;188;land;false;plains;1
709;158;140;246;land;false;plains;1
710;253;242;194;land;false;forest;1
711;195;242;172;land;true;plains;1
712;166;205;163;land;false;urban;1
713;147;246;173;land;false;forest;1
714;239;246;180;land;false;plains;1
715;193;218;251;land;false;plains;1
716;228;203;223;land;false;forest;1
717;144;175;226;land;false;plains;1
718;220;157;218;land;false;urban;1
719;211;76;226;land;false;plains;1
720;21;239;252;land;false;forest;1
721;242;208;194;land;false;plains;1
722;246;208;73;land;false;urban;1
723;229;105;196;land;false;plains;1
724;246;120;241;land;false;plains;1
725;232;197;219;land;true;plains;1
726;157;230;132;land;true;plains;1
727;200;175;197;land;false;forest;1
728;228;234;107;land;false;plains;1
729;206;61;244;land;false;plains;1
730;226;162;210;land;false;desert;1
731;172;223;205;land;true;plains;1
732;199;166;155;land;false;forest;1
733;226;159;131;land;false;desert;1
734;188;184;152;land;false;desert;1
735;115;232;220;land;false;mountain;1
736;225;226;250;land;false;desert;1
737;110;151;244;land;false;mountain;1
738;136;219;154;land;false;forest;1
739;103;212;199;land;false;plains;1
740;188;147;185;land;false;plains;1
741;117;193;221;land;false;plains;1
742;147;148;238;land;false;mountain;1
743;208;131;205;land;false;forest;1
744;175;162;225;land;false;mountain;1
745;226;239;225;land;true;desert;1
746;245;96;197;land;false;plains;1
747;173;148;230;land;false;mountain;1
748;244;236;156;land;true;plains;1
749;153;225;136;land;false;mountain;1
750;91;236;198;land;false;desert;1
751;212;171;239;land;true;plains;1
752;174;173;252;land;false;plains;1
753;172;161;185;land;false;mountain;1
754;198;252;170;land;false;plains;1
755;224;252;67;land;false;mountain;1
756;145;241;150;land;true;plains;1
757;38;246;243;land;true;plains;1
758;149;160;239;land;false;plains;1
759;240;125;234;land;false;desert;1
760;147;244;129;land;false;desert;1
761;104;170;254;land;false;mountain;1
762;89;247;172;land;false;mountain;1
763;175;108;219;land;false;mountain;1
764;232;161;159;land;false;plains;1
765;200;229;217;land;false;plains;1
766;190;219;99;land;false;forest;1
767;90;198;218;land;false;desert;1
768;224;156;234;land;false;forest;1
769;238;186;170;land;false;plains;1
770;214;164;212;land;false;plains;1
771;209;241;71;land;false;desert;1
772;211;198;142;land;true;plains;1
773;246;105;162;land;false;forest;1
774;112;243;225;land;false;forest;1
775;99;239;235;land;false;forest;1
776;196;199;165;land;true;plains;1
777;90;232;240;land;true;plains;1
778;217;254;203;land;false;plains;1
779;158;210;150;land;false;plains;1
780;186;223;248;land;false;desert;1
781;247;204;194;land;false;plains;1
782;249;160;197;land;false;forest;1
783;224;234;237;land;false;desert;1
784;235;59;226;land;false;plains;1
785;217;110;174;land;true;plains;1
786;123;227;240;land;false;mountain;1
787;177;152;217;land;false;plains;1
788;209;217;155;land;true;plains;1
789;217;221;227;land;false;mountain;1
790;156;201;161;land;false;plains;1
791;154;149;227;land;false;plains;1
792;249;66;219;land;true;plains;1
793;244;244;71;land;false;plains;1
794;171;196;142;land;false;forest;1
795;246;238;225;land;false;plains;1
796;250;69;243;land;false;mountain;1
797;81;172;252;land;false;plains;1
798;197;223;111;land;false;jungle;1
799;252;152;196;land;false;mountain;1
800;152;249;111;land;false;plains;1
801;248;237;146;land;false;desert;1
802;186;91;253;land;false;forest;1
803;213;212;163;land;false;plains;1
804;189;188;143;land;false;forest;1
805;70;228;231;land;true;plains;1
806;67;211;251;land;false;forest;1
807;161;247;223;land;false;plains;1
808;199;230;250;land;false;desert;1
809;193;138;172;land;false;mountain;1
810;176;126;231;land;false;forest;1
811;249;131;197;land;false;forest;1
812;146;226;193;land;false;plains;1
813;150;236;134;land;true;plains;1
814;194;69;251;land;false;plains;1
815;124;198;235;land;false;forest;1
